"last_name","first_name","name","team","player_id","year","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","SacBunt.","SweetSpot.","Barrel.","HPto1B","SprintSpeed"
"Neuse"," Sheldon","Sheldon Neuse","LAD",641914,2021,0.791804983,-1.46478684,-0.498122772,-0.095208985,-1.00317144,-0.614002644,1.637606529,0.84823144,0.686784658,-0.702738134,-0.005438744,1.280128316,-0.220342118,0.151723519
"Nottingham"," Jacob","Jacob Nottingham","SEA",641924,2021,2.001342022,-0.768584278,-0.748869868,0.440035305,-0.555120739,0.814222415,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.810922862,1.570741741,0.832983142,-0.875040262
"O'Neill"," Tyler","Tyler O'Neill","STL",641933,2021,1.814307108,-0.120395685,1.04595145,1.552231233,0.901044036,1.121410488,0.739141994,0.781608192,-0.123021635,-0.702738134,1.012217505,2.26821396,-1.109085307,1.691869189
"Palacios"," Josh","Josh Palacios","TOR",641943,2021,-1.143454263,-0.120395685,-0.089009089,-0.950209605,0.161760381,0.066104522,-0.629532178,-0.57571644,-1.071443357,0.520869963,-0.441577137,-0.463552233,-0.91158682,0.893275137
"Rogers"," Josh","Josh Rogers","WSH",642028,2021,-1.143454263,-0.120395685,-2.728452204,-2.340454516,-2.246512133,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.208496778,-1.19977291,0.010072783,-0.002291049
"Sisco"," Chance","Chance Sisco","BAL",642082,2021,-1.143454263,0.191695119,-0.762067084,-1.026673075,-0.342296657,-0.857776009,-0.629532178,-0.57571644,-0.299248599,-0.702738134,-0.709969994,-0.831662572,1.030481629,-1.046167558
"Smith"," Dominic","Dominic Smith","NYM",642086,2021,-0.109291066,-0.264437595,0.491668396,0.182839997,0.363383196,0.50617388,-0.356970895,-0.347462167,0.594142583,-0.702738134,1.056949648,0.059551931,-0.352007776,-0.304615939
"Smith"," Riley","Riley Smith","ARI",642092,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,0.274137149,-1.19977291,0.010072783,-0.002291049
"Tellez"," Rowdy","Rowdy Tellez","MIL",642133,2021,0.409531555,-0.120395685,0.465273965,0.537352449,0.374584463,0.371106442,-0.629532178,-0.57571644,0.082948754,-0.702738134,0.53134697,1.047637576,0.66840107,-0.932082694
"Valaika"," Pat","Pat Valaika","BAL",642162,2021,-0.333982902,-0.456493474,-0.075811874,-0.324599396,-0.252686517,-0.057028748,-0.240318815,-0.331258717,-0.188935119,-0.090934086,1.090498755,-0.26980995,-0.187425704,0.151723519
"VanMeter"," Josh","Josh VanMeter","ARI",642165,2021,-0.225265576,0.719848786,0.069357498,0.120278976,0.284974323,0.476362722,0.109928833,-0.018386293,-0.028698658,-0.702738134,-0.083719994,-0.192313037,-0.549506262,0.094681086
"Wade"," Tyler","Tyler Wade","NYY",642180,2021,-1.143454263,0.815876726,0.80840157,-0.095208985,0.901044036,-1.127014523,5.506400534,5.121302631,0.278377339,-0.702738134,-0.721153029,-0.986656398,-1.405333036,1.349614595
"White"," Eli","Eli White","TEX",642201,2021,0.127170486,0.143681149,-0.392545047,-0.199477354,-0.140673842,-0.46522921,1.04324854,0.625017988,-0.494247302,-0.702738134,0.028110363,0.117674616,-1.339500207,2.148208647
"Widener"," Taylor","Taylor Widener","ARI",642203,2021,-1.143454263,-0.480500459,-1.897027623,-1.902527369,-1.798461433,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,2.676302348,-2.3581435
"Williams"," Justin","Justin Williams","STL",642211,2021,0.26597823,1.151974515,-0.616897712,-0.526184908,-0.017459899,-0.227408878,-0.261420926,-0.57571644,-0.1110667,-0.702738134,0.68790947,0.931392206,0.339236926,0.151723519
"Wong"," Kean","Kean Wong","LAA",642221,2021,-1.143454263,-1.104682066,-0.524517203,-0.720819195,-1.00317144,-0.018908869,0.504037168,-0.57571644,-1.071443357,1.74447806,0.833288934,0.040177703,-0.615339091,0.493978112
"Mejia"," Francisco","Francisco Mejia","TB",642336,2021,-0.137119452,-0.360465534,0.702823845,0.551254898,0.553804744,0.677157508,-0.629532178,-0.57571644,-0.157164796,0.113000596,0.441882684,-0.347306863,-0.68117192,0.151723519
"Siri"," Jose","Jose Siri","HOU",642350,2021,2.502686368,-1.344751915,1.283501331,1.892841236,0.845037699,1.802806776,2.573769593,2.442185458,-1.071443357,-0.702738134,1.560186255,2.132594362,-1.635747937,2.091166214
"Sierra"," Magneuris","Magneuris Sierra","MIA",642423,2021,-1.143454263,-0.216423625,0.306907378,-0.477526336,0.094552776,-1.367788111,1.747940611,2.410776928,-0.798034696,1.74447806,-0.508675351,-1.19977291,-1.73449718,1.235529731
"Peralta"," Freddy","Freddy Peralta","MIL",642547,2021,-1.143454263,-1.296737945,-1.501111156,-1.693990632,-1.798461433,-1.804190212,-0.629532178,-0.57571644,0.257449903,1.74447806,-0.396844994,-1.19977291,2.281305375,-2.072931338
"Rosario"," Amed","Amed Rosario","CLE",642708,2021,-0.30484192,-0.552521413,0.993162588,0.502596326,0.553804744,0.099502656,0.30829845,0.602351703,0.175300145,-0.702738134,0.128757684,-0.657294517,-1.240750964,1.577784324
"Adames"," Willy","Willy Adames","MIL",642715,2021,0.965731715,0.647827832,0.729218277,1.003084494,0.733025024,0.778838476,0.025681634,-0.118463473,-0.036671339,-0.702738134,0.475431791,1.008889119,-0.549506262,0.722147841
"Gutierrez"," Kelvin","Kelvin Gutierrez","BAL",642721,2021,-0.680984211,-0.28844458,0.333301809,-0.143867557,0.228967986,-0.472793961,-0.471458862,-0.57571644,-0.231113818,-0.702738134,-0.363295887,-0.50230069,-0.648255505,0.893275137
"Alcantara"," Sergio","Sergio Alcantara","CHC",642727,2021,-0.19048568,1.007932605,-0.023023011,-0.067404087,0.340980661,-0.494983889,-0.099090608,0.090604639,-0.292228654,0.113000596,0.229405006,-0.541049147,-0.121592875,0.265808383
"Estrada"," Thairo","Thairo Estrada","SF",642731,2021,1.282283932,-0.19241664,0.874387648,0.989182045,0.688219954,1.468825587,-0.009983758,0.202537367,-0.12694069,-0.702738134,0.318869291,0.175797301,-0.845753992,1.007360002
"Leyba"," Domingo","Domingo Leyba","BAL",642736,2021,-0.661493141,0.167688134,-1.210772413,-1.221307363,-0.82395116,-0.985936257,-0.629532178,-0.57571644,1.555793858,-0.702738134,0.21822197,-0.289184178,0.108822026,-0.190531075
"Wynns"," Austin","Austin Wynns","BAL",642851,2021,0.146718582,-0.432486489,-0.286967323,-0.199477354,-0.465510599,0.17374738,-0.203619295,-0.040700432,1.565898636,1.74447806,-0.765885172,-0.61854606,1.063398043,-0.932082694
"Benintendi"," Andrew","Andrew Benintendi","KC",643217,2021,0.302429102,-0.216423625,0.913979295,0.731986736,0.576207279,0.860458326,0.702539342,0.211718358,-0.839628314,-0.35313582,0.855655005,0.524533411,-0.582422676,0.493978112
"Cooper"," Garrett","Garrett Cooper","MIA",643265,2021,0.611780868,1.055946575,1.019557019,0.891864901,1.214679526,0.788038295,-0.342870382,-0.395669468,0.523228566,-0.702738134,0.631994291,0.892643749,0.207571269,-0.361658372
"Craig"," Will","Will Craig","PIT",643269,2021,-0.44461063,0.023646224,0.135343576,-0.25508715,0.060948973,-0.897816611,-0.629532178,-0.57571644,-0.119069837,-0.702738134,-0.217916423,-0.172938809,0.602568242,-0.418700804
"Dubon"," Mauricio","Mauricio Dubon","SF",643289,2021,0.054563387,-0.672556338,0.438879534,0.28015714,0.072150241,0.50617388,0.41816798,0.411345184,0.561196955,-0.702738134,-0.083719994,-0.347306863,-0.714088334,0.665105409
"Jansen"," Danny","Danny Jansen","TOR",643376,2021,1.363267426,0.167688134,0.214526869,0.947474697,0.296175591,0.878086147,-0.629532178,-0.57571644,0.170782924,1.74447806,0.441882684,0.447036498,-0.286174947,0.493978112
"Kemp"," Tony","Tony Kemp","OAK",643393,2021,-0.126954464,1.320023409,0.953570941,0.565157347,1.192276991,0.026060424,0.277830914,0.336120324,-0.725125724,0.384913506,0.900387148,-1.006030626,-0.483673433,-0.07644621
"Kiner-Falefa"," Isiah","Isiah Kiner-Falefa","TEX",643396,2021,-0.615194528,-0.840605232,0.847993217,0.141132649,0.452993336,-0.266791368,0.982078599,1.043840239,-0.081574816,0.113000596,0.06165947,-0.889785257,-0.878670406,0.722147841
"Long Jr."," Shed","Shed Long Jr.","SEA",643418,2021,0.367558965,-0.048374731,-0.11540352,0.161986323,-0.174277644,0.954880956,-0.189952016,-0.023532102,0.472946102,1.74447806,-0.687603922,-0.405429548,-0.450757019,-0.133488643
"McNeil"," Jeff","Jeff McNeil","NYM",643446,2021,-0.383054471,-0.19241664,0.584048905,0.161986323,0.531402209,-0.190731731,-0.228736416,-0.198117824,0.408929975,-0.702738134,-0.050170887,-0.366681092,-1.306583793,0.151723519
"Schwindel"," Frank","Frank Schwindel","CHC",643524,2021,1.282283932,-0.336458549,1.573840073,1.767719195,1.113868119,1.456188453,-0.204412711,-0.219703535,-0.12694069,-0.702738134,0.21822197,0.350165356,-0.088676461,-0.304615939
"Tauchman"," Mike","Mike Tauchman","SF",643565,2021,-0.133077927,1.055946575,-0.339756185,-0.373257968,0.128156578,-0.26193147,0.88192159,0.373599707,-1.071443357,1.74447806,0.654360363,-0.134190352,-0.747004748,0.322850815
"Chang"," Yu","Yu Chang","CLE",644374,2021,0.448847672,-0.768584278,0.280512947,0.620767143,-0.051063702,1.247147219,-0.426353358,-0.320490722,-0.107014503,-0.702738134,0.788556791,0.175797301,-0.121592875,0.893275137
"Tromp"," Chadwick","Chadwick Tromp","SF",644433,2021,1.186024485,-1.824891613,0.201329653,0.363571835,-0.555120739,0.377820314,-0.629532178,-0.57571644,2.103135004,-0.702738134,-0.25146553,0.175797301,0.010072783,-0.002291049
"Alcantara"," Sandy","Sandy Alcantara","MIA",645261,2021,-1.143454263,-0.696563323,-2.279746875,-1.978990839,-1.98888298,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-1.213206601,-1.19977291,1.293812944,-1.274337287
"Albies"," Ozzie","Ozzie Albies","ATL",645277,2021,0.856416206,-0.168409655,0.68962663,1.051743066,0.430590801,1.230267569,0.907166964,1.032904074,-0.708057629,-0.702738134,0.643177327,0.563281868,-1.536998694,0.95031757
"Robles"," Victor","Victor Robles","WSH",645302,2021,-0.877228137,0.311730043,-0.049417442,-0.289843273,0.385785731,-0.7930146,1.058744656,0.636141225,0.198387965,1.255034821,0.117574649,-0.696042973,-0.516589848,0.893275137
"Ford"," Mike","Mike Ford","NYY",645801,2021,0.953076593,1.848177077,-0.973222533,-0.373257968,0.072150241,-0.440433641,-0.629532178,-0.57571644,-0.119069837,-0.702738134,0.475431791,2.461956243,2.281305375,-2.072931338
"Devers"," Rafael","Rafael Devers","BOS",646240,2021,1.552592171,0.407757983,0.953570941,1.399304293,0.901044036,1.537834951,-0.046956069,-0.209811153,0.185496294,-0.702738134,0.430699648,1.628864426,-0.648255505,0.037638654
"Naylor"," Josh","Josh Naylor","CLE",647304,2021,0.116263829,-0.480500459,0.610443336,0.433084081,0.318578126,-0.154590253,-0.447979716,-0.347656952,0.645281382,-0.702738134,0.06165947,0.233919986,0.108822026,-0.304615939
"Toro"," Abraham","Abraham Toro","SEA",647351,2021,0.233371976,0.167688134,0.425682318,0.252352242,0.486597139,0.604749418,0.407910488,0.293081632,-0.218571573,-0.702738134,-0.128452137,0.233919986,-0.878670406,0.779190273
"Diaz"," Aledmys","Aledmys Diaz","HOU",649557,2021,-0.002485104,-0.624542368,0.68962663,0.474791428,0.508999674,0.966073944,-0.494879974,-0.57571644,0.289090227,-0.702738134,0.363601434,0.059551931,-0.648255505,0.208765951
"Urias"," Luis","Luis Urias","MIL",649966,2021,0.824717582,0.839883711,0.557654474,0.75284041,0.789031361,0.779769617,-0.140586625,-0.137005497,-0.021888883,-0.090934086,0.45306572,0.602030324,0.240487683,-0.133488643
"Diaz"," Lewin","Lewin Diaz","MIA",650331,2021,1.606094381,-0.696563323,-0.023023011,0.794547757,-0.331095389,0.190303786,-0.629532178,-0.57571644,-0.603062964,-0.702738134,0.441882684,0.757024151,0.66840107,-0.703912965
"Arraez"," Luis","Luis Arraez","MIN",650333,2021,-0.947516808,0.335737028,1.151529175,0.273205916,0.957050374,-0.082269591,-0.311024673,-0.375667767,0.130149356,-0.702738134,1.191146077,-0.754165658,-0.483673433,0.037638654
"Jimenez"," Eloy","Eloy Jimenez","CWS",650391,2021,0.825119319,-0.168409655,0.557654474,0.697230613,0.352181928,1.341305481,-0.629532178,-0.57571644,1.074750422,-0.702738134,-0.106086066,0.892643749,-0.352007776,0.43693568
"Torres"," Gleyber","Gleyber Torres","NYY",650402,2021,-0.321285305,0.503785922,0.68962663,0.20369367,0.643414884,0.136784263,0.974628312,0.834844496,0.422475869,0.113000596,0.699092505,0.3114169,-0.220342118,0.151723519
"Castro"," Willi","Willi Castro","DET",650489,2021,-0.229711982,-0.600535383,0.174935222,0.099425302,-0.006258632,-0.145862219,0.821994311,0.686605477,-0.379646598,0.520869963,0.486614827,-0.192313037,-1.076168892,1.121444866
"Diaz"," Yandy","Yandy Diaz","TB",650490,2021,0.028799539,1.248002454,0.650034983,0.349669386,0.912245304,0.518985498,-0.486931543,-0.486151627,0.280312581,-0.702738134,-0.217916423,0.156423073,0.075905611,-0.133488643
"De La Cruz"," Bryan","Bryan De La Cruz","MIA",650559,2021,-0.089921175,0.143681149,1.177923606,0.627718368,0.945849106,-0.100428564,-0.280231609,-0.356327204,1.225738955,-0.702738134,0.508980898,-0.15356458,-0.253258533,0.836232705
"Rengifo"," Luis","Luis Rengifo","LAA",650859,2021,0.302429102,-0.696563323,-0.075811874,-0.185574905,-0.331095389,0.056260868,-0.33339397,-0.203718577,-0.086229408,0.765591582,-0.117269101,0.040177703,-1.010336063,0.779190273
"Pozo"," Yohel","Yohel Pozo","TEX",650968,2021,-0.576824281,-0.888619202,1.019557019,0.287108365,0.452993336,0.491171515,-0.629532178,-0.57571644,-0.299248599,-0.702738134,0.564896077,-0.599171832,0.832983142,-0.932082694
"Adams"," Riley","Riley Adams","WSH",656180,2021,-0.296371097,1.175981499,0.201329653,0.328815712,0.968251641,-0.167682322,-0.629532178,-0.57571644,0.082948754,-0.702738134,1.481905005,1.435122142,0.273404098,-0.247573507
"Allen"," Greg","Greg Allen","NYY",656185,2021,-1.143454263,0.671834817,0.834796001,0.662474491,1.629126424,-0.985936257,2.771855472,3.696980899,-1.071443357,-0.702738134,1.918043397,0.350165356,-0.68117192,0.665105409
"Bradley"," Bobby","Bobby Bradley","CLE",656252,2021,1.594871735,0.335737028,0.016568635,0.75284041,0.251370521,1.08169468,-0.629532178,-0.57571644,-0.371740374,-0.702738134,0.755007684,2.055097449,-0.319091361,0.151723519
"Chapman"," Matt","Matt Chapman","OAK",656305,2021,0.996671772,1.272009439,0.042963067,0.460888979,0.475395871,0.469029759,-0.280943408,-0.312985849,-0.423325285,-0.702738134,0.13994072,1.454496371,-0.417840604,0.779190273
"Chavis"," Michael","Michael Chavis","BOS",656308,2021,-0.103852203,-1.632835734,0.544457258,0.419181631,-0.151875109,-0.06210117,0.647327816,-0.041068349,0.81756192,-0.702738134,0.60962822,-0.231061494,-0.582422676,1.121444866
"Deichmann"," Greg","Greg Deichmann","CHC",656364,2021,-1.143454263,-1.056668096,-0.973222533,-1.41594165,-1.238398057,-1.170703275,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.743824648,-1.19977291,0.010072783,-0.002291049
"Diaz"," Isan","Isan Diaz","MIA",656371,2021,-0.438737996,1.103960545,-0.181389598,-0.380209192,0.217766718,-0.603299528,-0.292899999,-0.364283995,-0.591255057,-0.090934086,-0.363295887,-0.405429548,0.405069755,-0.532785668
"Ellis"," Drew","Drew Ellis","ARI",656403,2021,-0.535764144,1.055946575,-1.01281418,-0.929355932,0.060948973,-0.621172453,-0.629532178,-0.57571644,-0.243292465,-0.702738134,-0.519858387,-0.73479143,-0.220342118,0.151723519
"Fairchild"," Stuart","Stuart Fairchild","ARI",656413,2021,-1.143454263,-0.408479504,-0.973222533,-0.950209605,-0.409504262,0.50617388,-0.629532178,-0.57571644,2.738050665,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Flaherty"," Jack","Jack Flaherty","STL",656427,2021,1.32305261,2.784449488,-1.171180766,-0.296794497,-0.028661167,0.46174379,-0.629532178,-0.57571644,-1.071443357,1.132674011,2.141704112,0.175797301,0.010072783,-0.002291049
"Gilbert"," Tyler","Tyler Gilbert","ARI",656457,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,0.010072783,-0.002291049
"Gittens"," Chris","Chris Gittens","NYY",656467,2021,0.021285111,1.992218986,-1.263561275,-0.991916953,-0.241485249,0.427411472,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-1.582246779,0.408288041,0.767150313,-0.817997829
"Harrison"," Monte","Monte Harrison","MIA",656509,2021,-1.143454263,-1.824891613,-0.089009089,-0.25508715,-1.00317144,-1.804190212,6.17188393,-0.57571644,-1.071443357,1.74447806,-0.654054815,-1.19977291,-0.648255505,0.608062976
"Haseley"," Adam","Adam Haseley","PHI",656514,2021,-1.143454263,-1.824891613,-0.220981245,-0.686063072,-0.9135613,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.497797863,-1.19977291,-0.154509289,0.094681086
"Hill"," Derek","Derek Hill","DET",656537,2021,-0.238476907,-0.216423625,0.68962663,0.35662061,0.464194604,0.028698625,1.980647065,1.610157293,-0.249250419,-0.702738134,1.045766612,-0.192313037,-1.240750964,2.148208647
"Hilliard"," Sam","Sam Hilliard","COL",656541,2021,1.599670233,0.503785922,0.108949144,0.877962452,0.251370521,1.001251898,0.343459517,0.646519734,-1.071443357,-0.702738134,0.162306791,1.706361339,-1.076168892,1.235529731
"Hoffman"," Jeff","Jeff Hoffman","CIN",656546,2021,-1.143454263,-1.824891613,-0.973222533,-1.41594165,-1.641643687,-0.57680929,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.005438744,-1.19977291,1.49131143,-1.445464584
"Holloway"," Jordan","Jordan Holloway","MIA",656548,2021,-1.143454263,-1.824891613,-1.408730647,-1.645332061,-1.921675375,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.654054815,-1.19977291,0.010072783,-0.002291049
"Hoskins"," Rhys","Rhys Hoskins","PHI",656555,2021,1.766897039,0.719848786,0.531260043,1.343694497,0.699421221,1.343224516,-0.169399342,-0.228915331,-0.043173745,-0.702738134,0.654360363,2.093845905,0.207571269,-0.190531075
"Jackson"," Alex","Alex Jackson","MIA",656577,2021,-0.183211138,0.239709088,-0.92043367,-0.693014297,-0.219082714,-0.243546914,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.21822197,0.137048845,-0.154509289,0.094681086
"Joe"," Connor","Connor Joe","COL",656582,2021,0.730539781,1.12796753,1.032754235,0.919669799,1.203478259,1.453313652,-0.629532178,-0.57571644,-0.752212026,-0.702738134,0.989851434,0.718275694,-0.121592875,0.151723519
"Keller"," Mitch","Mitch Keller","PIT",656605,2021,-1.143454263,-0.312451564,-1.316350138,-1.596673489,-1.294404395,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.654054815,-1.19977291,0.898815971,-0.932082694
"Luplow"," Jordan","Jordan Luplow","CLE",656669,2021,1.686219303,1.656121197,-0.062614658,0.815401431,0.609811081,1.0448598,0.019714545,-0.303863201,-0.370309471,-0.702738134,-0.285014637,0.815146836,-0.450757019,0.493978112
"McKinstry"," Zach","Zach McKinstry","LAD",656716,2021,0.714231286,-0.432486489,0.108949144,0.474791428,-0.107070039,1.5068839,-0.025216763,-0.196157105,0.013539125,0.113000596,0.576079113,0.369539584,-0.845753992,0.665105409
"Megill"," Tylor","Tylor Megill","NYM",656731,2021,-1.143454263,-1.056668096,0.095751929,-0.109111435,-0.510315669,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.866532494,-1.19977291,3.137132149,-2.700398093
"Mullins II"," Cedric","Cedric Mullins II","BAL",656775,2021,0.946111373,0.263716073,1.111937528,1.260279802,0.979452909,-0.087675271,1.505718134,1.541827601,-0.881601471,-0.213294895,0.542530006,0.369539584,-1.306583793,1.007360002
"O'Hearn"," Ryan","Ryan O'Hearn","KC",656811,2021,0.455594686,-0.600535383,0.2409213,0.224547344,-0.039862434,0.437954458,-0.429502282,-0.57571644,0.623458639,-0.702738134,0.274137149,0.408288041,-0.220342118,0.608062976
"Padlo"," Kevin","Kevin Padlo","TB",656821,2021,-1.143454263,1.368037379,-1.712266605,-1.269965935,-0.801548625,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,2.141704112,-1.19977291,0.010072783,-0.002291049
"Peters"," DJ","DJ Peters","TEX",656847,2021,1.300931484,-0.624542368,-0.128600736,0.592962245,-0.331095389,1.305174784,-0.16064667,0.01328019,-0.046467377,-0.702738134,-0.027804816,0.950766434,-0.944503235,1.292572163
"Peterson"," David","David Peterson","NYM",656849,2021,-1.143454263,-1.824891613,-1.897027623,-1.471551447,-1.921675375,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.208496778,-1.19977291,-0.319091361,0.265808383
"Rivera"," Emmanuel","Emmanuel Rivera","KC",656896,2021,-0.677558522,0.143681149,0.650034983,-0.02569674,0.497798406,-0.802246605,0.249855254,0.528937522,0.198387965,-0.702738134,0.598445184,-0.928533713,-0.417840604,0.379893247
"Schwarber"," Kyle","Kyle Schwarber","WSH",656941,2021,2.219402238,1.440058333,0.782007139,1.510523886,1.147471921,1.156117069,-0.474935233,-0.478616958,-0.498587096,-0.702738134,0.676726434,2.190717047,-0.450757019,0.037638654
"Smith"," Pavin","Pavin Smith","ARI",656976,2021,-0.21727599,0.023646224,0.795204354,0.467840203,0.632213616,-0.038563342,-0.553360574,-0.480032489,0.190738367,-0.702738134,0.307686256,-0.211687265,-0.253258533,-0.133488643
"Steele"," Justin","Justin Steele","CHC",657006,2021,-1.143454263,-1.824891613,-0.696081006,-1.269965935,-1.31680693,-1.804190212,-0.629532178,-0.57571644,3.324126651,-0.702738134,-2.208496778,-1.19977291,0.010072783,-0.002291049
"Stokes Jr."," Troy","Troy Stokes Jr.","PIT",657011,2021,-1.143454263,-0.624542368,-1.263561275,-1.179600016,-0.801548625,0.159619263,2.77457658,3.700399055,-1.071443357,-0.702738134,-0.005438744,-1.19977291,-0.286174947,0.208765951
"Thomas"," Lane","Lane Thomas","WSH",657041,2021,0.155281652,1.536086273,0.372893456,0.52345,0.777830094,0.278638018,0.8830017,0.754275946,0.445611802,-0.702738134,0.095208577,0.214545758,-0.68117192,1.292572163
"Toussaint"," Touki","Touki Toussaint","ATL",657053,2021,-1.143454263,0.839883711,-2.728452204,-2.340454516,-1.798461433,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.25146553,-1.19977291,0.010072783,-0.002291049
"Tucker"," Cole","Cole Tucker","PIT",657061,2021,-0.426691581,0.551799892,0.201329653,0.036864281,0.296175591,-0.005280778,0.765665843,0.300581631,-0.094650028,-0.702738134,-0.419211065,-0.73479143,-0.845753992,0.493978112
"Verdugo"," Alex","Alex Verdugo","BOS",657077,2021,-0.141435831,0.191695119,1.085543097,0.620767143,0.889842769,0.244154113,-0.115714137,-0.091637023,0.084009774,-0.702738134,0.352418398,0.175797301,-0.812837577,0.151723519
"White"," Evan","Evan White","SEA",657108,2021,-0.278905444,-0.432486489,-0.828053161,-0.693014297,-0.77914609,-0.104739695,-0.629532178,-0.57571644,-0.482346366,-0.702738134,-0.061353923,-0.327932635,-0.483673433,0.722147841
"Wong"," Connor","Connor Wong","BOS",657136,2021,-1.143454263,-0.120395685,1.336290193,1.399304293,0.957050374,-0.401469167,-0.629532178,-0.57571644,-1.071443357,-0.702738134,5.865655002,2.03572322,0.010072783,-0.002291049
"Alvarez"," Eddy","Eddy Alvarez","MIA",657193,2021,-0.48828837,-0.528514429,-0.247375676,-0.060452863,0.284974323,-0.211912261,-0.009983758,0.202537367,0.714256957,-0.702738134,1.168780005,0.059551931,-0.747004748,0.722147841
"Webb"," Logan","Logan Webb","SF",657277,2021,-0.231919126,-0.912626187,-1.01281418,-0.373257968,-1.350410732,0.789520422,-0.629532178,-0.57571644,0.170782924,1.74447806,-0.844166422,1.376999457,1.853391988,-1.730676745
"O'Grady"," Brian","Brian O'Grady","SD",657434,2021,0.500883652,1.320023409,-0.656489359,-0.02569674,-0.107070039,1.093233612,-0.629532178,-0.57571644,0.048996048,0.520869963,-0.967179815,-0.114816124,-0.68117192,0.665105409
"DeJong"," Paul","Paul DeJong","STL",657557,2021,1.094415773,0.263716073,-0.128600736,0.37052306,0.139357846,0.394103986,-0.033198922,0.023556978,-0.108369007,-0.702738134,0.274137149,0.853895293,-0.220342118,0.43693568
"Laureano"," Ramon","Ramon Laureano","OAK",657656,2021,0.578037329,-0.120395685,0.518062827,0.738937961,0.508999674,0.221962418,1.302263894,1.137213514,-0.401151173,-0.702738134,0.76619072,0.873269521,-0.615339091,0.493978112
"Sheets"," Gavin","Gavin Sheets","CWS",657757,2021,1.739275665,0.311730043,0.57085169,1.176865108,0.587408546,1.925950689,-0.629532178,-0.57571644,0.357116894,-0.702738134,-0.027804816,0.718275694,-0.253258533,-0.019403778
"Fuentes"," Joshua","Joshua Fuentes","COL",658069,2021,-0.060375604,-0.816598247,0.2409213,0.099425302,-0.163076377,0.477701078,-0.629532178,-0.57571644,-0.01715532,-0.702738134,-0.318563744,-0.73479143,-0.417840604,0.493978112
"Olivares"," Edward","Edward Olivares","KC",658668,2021,0.932318841,-0.744577293,0.412485103,0.481742652,0.184162916,0.318847056,1.074225957,0.49438254,0.060089504,0.520869963,-0.654054815,-0.03731921,-0.91158682,1.46369946
"Moncada"," Yoan","Yoan Moncada","CWS",660162,2021,-0.014553029,1.440058333,0.742415492,0.52345,1.158673189,0.140491248,-0.334804143,-0.35358057,-0.41210783,-0.702738134,1.023400541,0.388913813,-0.812837577,0.551020544
"Ohtani"," Shohei","Shohei Ohtani","LAA",660271,2021,2.448367685,1.776156122,0.663232199,1.774670419,1.125069386,1.269064059,1.43262669,1.295133555,-0.326570214,-0.702738134,0.508980898,3.120680006,-1.569915108,1.178487299
"Tsutsugo"," Yoshi","Yoshi Tsutsugo","PIT",660294,2021,0.315001998,0.839883711,0.135343576,0.321864488,0.374584463,0.59435572,-0.459135048,-0.57571644,-0.326107589,0.520869963,-0.240282494,0.137048845,-0.088676461,-0.304615939
"Arauz"," Jonathan","Jonathan Arauz","BOS",660620,2021,0.791804983,0.743855771,-0.286967323,0.224547344,-0.051063702,0.290539902,-0.629532178,-0.57571644,0.686784658,1.74447806,-0.866532494,-0.463552233,-0.220342118,0.151723519
"Ynoa"," Huascar","Huascar Ynoa","ATL",660623,2021,1.477209308,-1.824891613,0.161738007,0.704181838,-0.588724542,1.877952554,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.821800351,1.086386032,1.359645772,-1.331379719
"Hernandez"," Yonny","Yonny Hernandez","TEX",660634,2021,-1.143454263,0.623820847,0.135343576,-0.588745929,0.464194604,-1.094379564,2.777328271,3.045459935,-0.27224881,0.520869963,1.001034469,-1.025404855,-0.154509289,0.037638654
"Brujan"," Vidal","Vidal Brujan","TB",660644,2021,-1.143454263,-1.824891613,-1.712266605,-1.805210225,-2.179304528,-0.293567537,6.17188393,7.967970871,-1.071443357,-0.702738134,-0.967179815,-1.19977291,-1.142001721,1.178487299
